idColaborador,Fecha,Sucursal,Puesto,Motivo,Ticket,AreaBuscada,Mes,Dia,CodigoAreaBuscada
7970,2024-05-31,MORELIA MADERO,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Administración de personal ,5,31,1
5033,2024-05-31,VALLEJO,MOTOCICLISTA DE SUCURSAL,Cuenta workplace,0,Administración de personal ,5,31,1
10020,2024-05-31,BUSINESS APPLICATIONS DEVELOPMENT,FULLSTACK DEVELOPER JR ,Nómina,0,Administración de personal ,5,31,1
10235,2024-06-03,PLAYA DEL CARMEN,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,136286,Administración de personal ,6,3,1
6654,2024-06-03,TULTITLAN,MOTOCICLISTA DE SUCURSAL,Nómina,0,Administración de personal ,6,3,1
10287,2024-06-03,PACHUCA,COORDINADOR DE ALMACEN Y LOGISTICA,Nómina,0,Administración de personal ,6,3,1
5033,2024-06-03,VALLEJO,MOTOCICLISTA DE SUCURSAL,Cuenta workplace,136289,Administración de personal ,6,3,1
10449,2024-06-03,CIUDAD VICTORIA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,136304,Uniformes y EPP,6,3,5
9280,2024-06-03,TLALPAN,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,136330,Uniformes y EPP,6,3,5
9116,2024-06-03,PUEBLA CAPU,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
7775,2024-06-03,VALLEJO,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
11394,2024-06-03,CHIHUAHUA CHURUBUSCO,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta vales,136401,Administración de personal ,6,3,1
8059,2024-06-03,DIVISION EMPRESAS,KAM EMPRESAS,Duda sobre bono,0,Compensaciones y Beneficios ,6,3,2
11083,2024-06-03,VNDI 24,CHOFER VNDI 24,Hablar con ch,0,Administración de personal ,6,3,1
8620,2024-06-03,OJO DE AGUA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
10331,2024-06-03,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,136459,Uniformes y EPP,6,3,5
9241,2024-06-03,COLON,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
11137,2024-06-03,FRESNILLO,AYUDANTE MULTIFUNCIONAL,Hablar con ch,0,Administración de personal ,6,3,1
11029,2024-06-03,BUSINESS APPLICATIONS DEVELOPMENT,MANUAL TESTER JR,Reposición de uniforme y epp,136501,Uniformes y EPP,6,3,5
10802,2024-06-03,TEPATITLAN,MOTOCICLISTA DE SUCURSAL,Conocer prestaciones,0,Compensaciones y Beneficios ,6,3,2
8620,2024-06-03,OJO DE AGUA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
7992,2024-06-03,CULIACAN BLVD ZAPATA,CHOFER SUCURSAL,Reposición de tarjeta vales,136493,Administración de personal ,6,3,1
11194,2024-06-03,FRESNILLO,ASESOR MOSTRADOR,Cuenta workplace,0,Administración de personal ,6,3,1
10445,2024-06-03,VILLAHERMOSA PERIFERICO,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
6047,2024-06-03,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
11470,2024-06-03,CEDIS,AUXILIAR DE EMBARQUES,Reposición de uniforme y epp,136629,Uniformes y EPP,6,3,5
11290,2024-06-03,NEZA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
11290,2024-06-03,NEZA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
10445,2024-06-03,VILLAHERMOSA PERIFERICO,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,3,5
4675,2024-06-04,BELISARIO DOMINGUEZ,ASESOR DE VENTAS REFACCIONARIAS,Constancia laboral,0,Relaciones Laborales,6,4,3
8785,2024-06-04,TUXTLA PANAMERICANA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,137115,Uniformes y EPP,6,4,5
5461,2024-06-04,MERIDA CANEK,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Hablar con ch,0,Administración de personal ,6,4,1
8620,2024-06-04,OJO DE AGUA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
10800,2024-06-04,XALAPA,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
11831,2024-06-04,TUXTLA MOTOPARTES,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
9029,2024-06-04,HERMOSILLO,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
9420,2024-06-04,TIJUANA,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,137034,Uniformes y EPP,6,4,5
8571,2024-06-04,TORREON,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
10745,2024-06-04,CEDIS,AUXILIAR DE SURTIDO,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
11290,2024-06-04,NEZA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,137113,Uniformes y EPP,6,4,5
11906,2024-06-04,NEZA,COORDINADOR DE MOSTRADOR,Hablar con ch,0,Administración de personal ,6,4,1
11394,2024-06-04,CHIHUAHUA CHURUBUSCO,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta vales,136401,Administración de personal ,6,4,1
11989,2024-06-04,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
9846,2024-06-04,TORREON,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
8785,2024-06-04,TUXTLA PANAMERICANA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
9382,2024-06-04,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
10954,2024-06-04,TULANCINGO,ASESOR MOSTRADOR,Cuenta workplace,135668,Administración de personal ,6,4,1
4075,2024-06-04,CANCUN PORTILLO,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,137154,Uniformes y EPP,6,4,5
5817,2024-06-04,PUEBLA BUGAMBILIAS,CHOFER SUCURSAL,Reposición de uniforme y epp,137287,Uniformes y EPP,6,4,5
5506,2024-06-04,PUEBLA CAPU,COORDINADOR DE MOSTRADOR,Reposición de gafete,0,Administración de personal ,6,4,1
11244,2024-06-04,LAZARO CARDENAS,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,4,5
10929,2024-06-05,CALIDAD Y SEGURIDAD,TECNICO DE GARANTIAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,5,5
11046,2024-06-05,CANCUN PORTILLO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,5,5
8240,2024-06-05,ACAPULCO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,137339,Uniformes y EPP,6,5,5
8240,2024-06-05,ACAPULCO,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,137433,Administración de personal ,6,5,1
11244,2024-06-05,LAZARO CARDENAS,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,5,5
10931,2024-06-05,TUXTLA GUTIERREZ,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,5,5
10635,2024-06-05,TUXTLA GUTIERREZ,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,5,5
9876,2024-06-05,TULTITLAN,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,122025,Uniformes y EPP,6,5,5
8240,2024-06-05,ACAPULCO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,137472,Uniformes y EPP,6,5,5
10100,2024-06-05,CULIACAN FCO I MADERO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,137506,Uniformes y EPP,6,5,5
9083,2024-06-05,TUXTLA GUTIERREZ,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,137861,Uniformes y EPP,6,5,5
10079,2024-06-05,PUEBLA CAPU,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,137542,Uniformes y EPP,6,5,5
5712,2024-06-05,SAN LUIS PEDRO MORENO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,5,5
8896,2024-06-05,MERIDA MEXICO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,5,5
11394,2024-06-06,CHIHUAHUA CHURUBUSCO,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta vales,136401,Administración de personal ,6,6,1
9215,2024-06-06,MERIDA ORIENTE,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,6,5
7619,2024-06-06,CD VALLES SLP,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de tarjeta vales,0,Administración de personal ,6,6,1
6124,2024-06-06,TUXTLA GUTIERREZ,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,137789,Uniformes y EPP,6,6,5
9219,2024-06-06,MAZATLAN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,6,5
8896,2024-06-06,MERIDA MEXICO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,137645,Uniformes y EPP,6,6,5
10929,2024-06-06,CALIDAD Y SEGURIDAD,TECNICO DE GARANTIAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,6,5
11689,2024-06-06,TAPACHULA MOTOPARTES,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,6,6,5
4966,2024-06-06,PUEBLA CAPU,EJECUTIVO TELEMARKETING EMPRESAS,Nómina,0,Administración de personal ,6,6,1
11043,2024-06-06,ADOLF HORN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,137660,Uniformes y EPP,6,6,5
1344,2024-06-06,QUERETARO NACION,COORDINADOR REGIONAL DE CREDITO Y COBRANZA,Reposición de uniforme y epp,137667,Uniformes y EPP,6,6,5
11244,2024-06-06,LAZARO CARDENAS,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,137680,Uniformes y EPP,6,6,5
10454,2024-06-06,XALAPA,EJECUTIVO DE CREDITO Y COBRANZA,Reposición de uniforme y epp,137677,Uniformes y EPP,6,6,5
8868,2024-06-06,DURANGO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de tarjeta nómina,137783,Administración de personal ,6,6,1
11335,2024-06-06,CENTRAL CAMIONERA,AYUDANTE MULTIFUNCIONAL,Nómina,0,Administración de personal ,6,6,1
5788,2024-06-06,NUEVO LAREDO,CHOFER SUCURSAL,Duda sobre bono,0,Administración de personal ,6,6,1
10832,2024-06-06,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,137849,Administración de personal ,6,6,1
9025,2024-06-06,MORELIA MADERO,MOTOCICLISTA DE SUCURSAL,Solicitar beneficio,0,Compensaciones y Beneficios ,6,6,2
5033,2024-06-06,VALLEJO,MOTOCICLISTA DE SUCURSAL,Cuenta workplace,0,Administración de personal ,6,6,1
11739,2024-06-06,PACHUCA,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,6,6,2
10287,2024-06-06,PACHUCA,COORDINADOR DE ALMACEN Y LOGISTICA,Hablar con ch,0,Administración de personal ,6,6,1
10660,2024-06-07,ZAMORA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
10083,2024-06-07,CEDIS,AUXILIAR DE SURTIDO,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
9145,2024-06-07,CENTRAL CAMIONERA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
5792,2024-06-07,TAPACHULA,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
5788,2024-06-07,NUEVO LAREDO,CHOFER SUCURSAL,Duda sobre bono,0,Administración de personal ,6,7,1
10947,2024-06-07,CORDOBA,EJECUTIVO DE LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios ,6,7,2
6812,2024-06-07,COATZACOALCOS,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
4349,2024-06-07,MANZANILLO,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,6,7,1
9105,2024-06-07,TLALPAN,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
9929,2024-06-07,FINANZAS,AUXILIAR CONTABLE,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
7970,2024-06-07,MORELIA MADERO,EJECUTIVO DE LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios ,6,7,2
11622,2024-06-07,SAN LUIS RIO COLORADO,PROMOTOR DE VENTAS,Reposición de gafete,138127,Administración de personal ,6,7,1
3824,2024-06-07,VILLAHERMOSA PERIFERICO,PROMOTOR DE VENTAS,Hablar con ch,0,Administración de personal ,6,7,1
9654,2024-06-07,MONTERREY LINCOLN,ASESOR DE VENTAS REFACCIONARIAS,Reposición de tarjeta vales,138155,Administración de personal ,6,7,1
11790,2024-06-07,TUXTLA MOTOPARTES,ASESOR MOSTRADOR,Cuenta workplace,138143 ,Administración de personal ,6,7,1
7034,2024-06-07,FEDERALISMO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
3355,2024-06-07,CEDIS,COORDINADOR DE ALMACENAMIENTO,Reposición de uniforme y epp,138432,Uniformes y EPP,6,7,5
11828,2024-06-07,HERMOSILLO PERIFERICO,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
6829,2024-06-07,MERIDA ITZAES,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,138166,Uniformes y EPP,6,7,5
11826,2024-06-07,TLALPAN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,7,5
9929,2024-06-10,FINANZAS,AUXILIAR CONTABLE,Reposición de uniforme y epp,138422,Uniformes y EPP,6,10,5
10947,2024-06-10,CORDOBA,EJECUTIVO DE LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios ,6,10,2
11828,2024-06-10,HERMOSILLO PERIFERICO,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,6,10,5
11407,2024-06-10,CANCUN AEROPUERTO,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,6,10,2
5788,2024-06-10,NUEVO LAREDO,CHOFER SUCURSAL,Nómina,0,Administración de personal ,6,10,1
8107,2024-06-10,NOGALES,COORDINADOR DE MOSTRADOR,Constancia laboral,0,Relaciones Laborales,6,10,3
10660,2024-06-10,ZAMORA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,10,5
11826,2024-06-10,TLALPAN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,138714,Uniformes y EPP,6,10,5
10235,2024-06-10,PLAYA DEL CARMEN,COORDINADOR DE ALMACEN Y LOGISTICA,Cuenta workplace,138448,Administración de personal ,6,10,1
10759,2024-06-10,CEDIS,AUXILIAR DE EMBARQUES,Reposición de uniforme y epp,138488,Uniformes y EPP,6,10,5
9025,2024-06-10,MORELIA MADERO,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Administración de personal ,6,10,1
9741,2024-06-10,MAZATLAN,ASESOR MOSTRADOR,Reposición de uniforme y epp,138701,Uniformes y EPP,6,10,5
11983,2024-06-10,MONTERREY RUIZ,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,138706,Uniformes y EPP,6,10,5
8900,2024-06-10,CARDENAS,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,138727,Uniformes y EPP,6,10,5
6419,2024-06-10,CHALCO,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,138758,Uniformes y EPP,6,10,5
10385,2024-06-11,OJO DE AGUA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,138848,Uniformes y EPP,6,11,5
4054,2024-06-11,TAPACHULA,ASESOR DE VENTAS REFACCIONARIAS,Reposición de gafete,138877,Administración de personal ,6,11,1
1651,2024-06-11,TUXTLA PANAMERICANA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,138925,Uniformes y EPP,6,11,5
7543,2024-06-11,CARDENAS,ASESOR DE VENTAS REFACCIONARIAS,Solicitar beneficio,0,Compensaciones y Beneficios ,6,11,2
6324,2024-06-11,CENTRAL CAMIONERA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,138953,Uniformes y EPP,6,11,5
9938,2024-06-11,CENTRAL CAMIONERA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,11,5
9280,2024-06-11,TLALPAN,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,136330,Uniformes y EPP,6,11,5
10940,2024-06-11,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,138998,Uniformes y EPP,6,11,5
6812,2024-06-11,COATZACOALCOS,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,139001,Uniformes y EPP,6,11,5
6423,2024-06-11,MERIDA CANEK,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta vales,139024,Administración de personal ,6,11,1
3739,2024-06-11,NUEVO LAREDO,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,6,11,5
9204,2024-06-11,MONTERREY RUIZ,ASESOR MOSTRADOR,Reposición de uniforme y epp,139030,Uniformes y EPP,6,11,5
10446,2024-06-11,QUERETARO NACION,AYUDANTE MULTIFUNCIONAL,Reposición de gafete,0,Administración de personal ,6,11,1
7490,2024-06-12,NEZA,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,139183,Uniformes y EPP,6,12,5
10047,2024-06-12,CENTRAL CAMIONERA,EJECUTIVO DE LOGISTICA,Constancia laboral,0,Relaciones Laborales,6,12,3
11741,2024-06-12,TAPACHULA MOTOPARTES,PROMOTOR DE VENTAS,Reposición de uniforme y epp,139176,Uniformes y EPP,6,12,5
9654,2024-06-12,MONTERREY LINCOLN,ASESOR DE VENTAS REFACCIONARIAS,Reposición de tarjeta vales,139230,Administración de personal ,6,12,1
11046,2024-06-12,CANCUN PORTILLO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,12,5
6941,2024-06-12,TELEMARKETING,EJECUTIVO TELEMARKETING MOTOPARTES,Reposición de uniforme y epp,139376,Uniformes y EPP,6,12,5
6244,2024-06-12,TOLUCA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,139379,Uniformes y EPP,6,12,5
9542,2024-06-12,CUERNAVACA,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,6,12,1
7724,2024-06-12,TAPACHULA MOTOPARTES,EJECUTIVO DE LOGISTICA,Reposición de gafete,139413,Administración de personal ,6,12,1
10836,2024-06-12,MONTERREY LINCOLN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,139641,Administración de personal ,6,12,1
4595,2024-06-12,VALLEJO,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,139425,Uniformes y EPP,6,12,5
9374,2024-06-12,MONTERREY LINCOLN,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,139426,Uniformes y EPP,6,12,5
9291,2024-06-12,SANTA CATARINA,COORDINADOR DE MOSTRADOR,Constancia laboral,0,Relaciones Laborales,6,12,3
3549,2024-06-13,PUEBLA CAPU,CHOFER SUCURSAL,Reposición de uniforme y epp,139617,Uniformes y EPP,6,13,5
9353,2024-06-13,CEDIS,AUXILIAR DE FACTURACION,Reposición de uniforme y epp,139971,Uniformes y EPP,6,13,5
9122,2024-06-13,CULIACAN BLVD ZAPATA,EJECUTIVO DE LOGISTICA,Contabilidad,0,Administración de personal ,6,13,1
8900,2024-06-13,CARDENAS,COORDINADOR DE ALMACEN Y LOGISTICA,Hablar con ch,0,Administración de personal ,6,13,1
8107,2024-06-13,NOGALES,COORDINADOR DE MOSTRADOR,Hablar con ch,0,Administración de personal ,6,13,1
11491,2024-06-13,HERMOSILLO QUIROGA,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,139647,Administración de personal ,6,13,1
10274,2024-06-13,GUADALUPE,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,139848,Uniformes y EPP,6,13,5
7397,2024-06-13,CD JUAREZ LA RAZA,ASESOR DE VENTAS MOTOPARTES,Reposición de uniforme y epp,0,Uniformes y EPP,6,13,5
4347,2024-06-13,COMITAN,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,139886,Uniformes y EPP,6,13,5
9765,2024-06-13,GUADALUPE,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,139893,Uniformes y EPP,6,13,5
8059,2024-06-13,DIVISION EMPRESAS,KAM EMPRESAS,Nómina,0,Administración de personal ,6,13,1
4675,2024-06-13,BELISARIO DOMINGUEZ,ASESOR DE VENTAS REFACCIONARIAS,Duda sobre bono,0,Compensaciones y Beneficios ,6,13,2
8059,2024-06-13,DIVISION EMPRESAS,KAM EMPRESAS,Nómina,0,Administración de personal ,6,13,1
10378,2024-06-13,GUADALUPE,CHOFER SUCURSAL,Reposición de uniforme y epp,139909,Uniformes y EPP,6,13,5
11046,2024-06-13,CANCUN PORTILLO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,139926,Uniformes y EPP,6,13,5
5324,2024-06-13,ACAPULCO CONSTITUYENTES,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,6,13,5
11594,2024-06-13,AGUASCALIENTES HACIENDAS,COORDINADOR DE ALMACEN Y LOGISTICA,Inconformidad de pago,0,Compensaciones y Beneficios ,6,13,2
4347,2024-06-13,COMITAN,ASESOR DE VENTAS REFACCIONARIAS,Nómina,0,Administración de personal ,6,13,1
9966,2024-06-14,MORELIA LIBRAMIENTO,EJECUTIVO CUENTA CLAVE SUCURSAL,Hablar con ch,0,Administración de personal ,6,14,1
3252,2024-06-14,MORELIA LIBRAMIENTO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,6,14,5
7414,2024-06-14,ESCOBEDO,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,140075,Administración de personal ,6,14,1
10083,2024-06-14,CEDIS,AUXILIAR DE SURTIDO,Reposición de uniforme y epp,0,Uniformes y EPP,6,14,5
7397,2024-06-14,CD JUAREZ LA RAZA,ASESOR DE VENTAS MOTOPARTES,Reposición de uniforme y epp,140077,Uniformes y EPP,6,14,5
10954,2024-06-14,TULANCINGO,ASESOR MOSTRADOR,Contabilidad,0,Administración de personal ,6,14,1
7790,2024-06-14,CHIHUAHUA TECNOLOGICO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,140125,Administración de personal ,6,14,1
9228,2024-06-14,CD OBREGON,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,135373,Uniformes y EPP,6,14,5
9895,2024-06-14,TOLUCA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,14,5
8356,2024-06-14,TIJUANA CENTRO,MOTOCICLISTA DE SUCURSAL,Queja clima laboral,0,Regionales de CH,6,14,4
8068,2024-06-14,GUADALUPE,ASESOR MOSTRADOR,Contabilidad,0,Administración de personal ,6,14,1
6901,2024-06-14,TUXTLA MOTOPARTES,ASESOR DE VENTAS MOTOPARTES,Reposición de gafete,0,Administración de personal ,6,14,1
10083,2024-06-14,CEDIS,AUXILIAR DE SURTIDO,Reposición de uniforme y epp,140298,Uniformes y EPP,6,14,5
11566,2024-06-14,TAPACHULA MOTOPARTES,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,14,5
5324,2024-06-14,ACAPULCO CONSTITUYENTES,PROMOTOR DE VENTAS,Reposición de uniforme y epp,140303,Uniformes y EPP,6,14,5
9110,2024-06-14,TLALPAN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,140288,Uniformes y EPP,6,14,5
11728,2024-06-17,TOLUCA,PROMOTOR DE VENTAS,Nómina,0,Compensaciones y Beneficios ,6,17,2
3019,2024-06-17,OAXACA,ASESOR DE VENTAS REFACCIONARIAS,Reposición de gafete,140521,Administración de personal ,6,17,1
9116,2024-06-17,PUEBLA CAPU,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,140572,Uniformes y EPP,6,17,5
2792,2024-06-17,MORELIA MADERO,ASESOR MOSTRADOR,Reposición de tarjeta nómina,0,Administración de personal ,6,17,1
9996,2024-06-17,SALTILLO,MOTOCICLISTA DE SUCURSAL,Hablar con ch,0,Administración de personal ,6,17,1
6764,2024-06-17,PUEBLA REFORMA,ASESOR DE VENTAS EMPRESAS,Hablar con ch,0,Administración de personal ,6,17,1
3252,2024-06-17,MORELIA LIBRAMIENTO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,140586,Uniformes y EPP,6,17,5
10079,2024-06-17,PUEBLA CAPU,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,137542,Uniformes y EPP,6,17,5
11831,2024-06-17,TUXTLA MOTOPARTES,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,17,5
9978,2024-06-17,CEDIS,AUXILIAR DE SURTIDO,Reposición de uniforme y epp,141285,Uniformes y EPP,6,17,5
5777,2024-06-17,PUEBLA CAPU,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,140756,Administración de personal ,6,17,1
10783,2024-06-17,MERIDA ORIENTE,MOTOCICLISTA DE SUCURSAL,Hablar con ch,0,Administración de personal ,6,17,1
5712,2024-06-17,SAN LUIS PEDRO MORENO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,140826,Uniformes y EPP,6,17,5
10388,2024-06-17,PUEBLA BUGAMBILIAS,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,140833,Uniformes y EPP,6,17,5
11431,2024-06-18,SAN LUIS,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,140886,Uniformes y EPP,6,18,5
12011,2024-06-18,COMITAN,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,6,18,5
11918,2024-06-18,COMITAN,CHOFER SUCURSAL,Reposición de uniforme y epp,141226,Uniformes y EPP,6,18,5
11580,2024-06-18,NUEVO LAREDO,AYUDANTE MULTIFUNCIONAL,Duda sobre bono,0,Compensaciones y Beneficios ,6,18,2
11580,2024-06-18,NUEVO LAREDO,AYUDANTE MULTIFUNCIONAL,Hablar con ch,0,Relaciones Laborales,6,18,3
10626,2024-06-18,VILLAHERMOSA UNIVERSIDAD,CHOFER SUCURSAL,Reposición de uniforme y epp,141083,Uniformes y EPP,6,18,5
